,0
symbol,ITT
price,68.97
beta,1.56005
volAvg,449756
mktCap,5959008300
lastDiv,0.654
range,35.41-75.56
changes,0.82
companyName,ITT Inc
currency,USD
cik,0000216228
isin,US45073V1089
cusip,45073V108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Specialty Industrial Machinery
website,https://www.itt.com/
description,"ITT, Inc. engages in the manufacture and sale of engineered components and customized technology solutions in the field of energy, transportation, and industrial markets. The company is headquartered in White Plains, New York and currently employs 10,000 full-time employees. The firm operates through four segments. The Industrial Process (IP) segment is an original equipment manufacturer and service provider offering a range of industrial pumps, valves and plant optimization systems and services. The Motion Technologies (MT) segment is a manufacturer of braking pads, shims, shock absorbers, damping, and sealing technologies for the transportation industry, including passenger cars, buses, and rail transportation. The Interconnect Solutions (ICS) segment designs and manufactures engineered connectors and cable assemblies for a range of applications in a range of environments. The Control Technologies (CT) segment manufactures equipment, including actuation, fuel management, noise and energy absorption, and environmental control system components, for the aerospace and defense, and industrial markets."
ceo,Mr. Luca Savi
sector,Industrials
country,US
fullTimeEmployees,10500
phone,19146412000
address,1133 Westchester Ave
city,White Plains
state,NEW YORK
zip,10604
dcfDiff,
dcf,71.9786
image,https://financialmodelingprep.com/image-stock/ITT.png
ipoDate,1995-12-15
defaultImage,False
