,0
symbol,CTXR
price,0.964
beta,1.48217
volAvg,787512
mktCap,53478672
lastDiv,0.0
range,0.4-1.97
changes,-0.007
companyName,Citius Pharmaceuticals Inc
currency,USD
cik,0001506251
isin,US17322U2078
cusip,17322U207
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Biotechnology
website,https://www.citiuspharma.com/
description,"Citius Pharmaceuticals, Inc. engages in the development and commercialization of therapeutic products. The company is headquartered in Cranford, New Jersey and currently employs 1 full-time employees. The firm is engaged in the development and commercialization of critical care products targeting medical needs with a focus on anti-infective products, adjunctive cancer care, and prescription products. Its product candidates include Mino-Lok and Hydrocortisone-Lidocaine Cream. The firm's Mino-Lok is an antibiotic lock solution used to treat patients with catheter-related bloodstream infections by salvaging the infected catheter. The firm's Hydrocortisone-Lidocaine topical formulation provides anti-inflammation and anesthetic relief to persons suffering from hemorrhoids. Its Mino-Lok product for the treatment of catheter related bloodstream infections has completed Phase IIb and is entering Phase III trials. The company is reformulating Hydrocortisone-Lidocaine product and will be entering Phase IIb trials in 2017. As of September 30, 2016, the Company had not generate any revenues."
ceo,Mr. Myron Holubiak
sector,Healthcare
country,US
fullTimeEmployees,1
phone,19089676677
address,11 Commerce Dr Fl 1
city,Cranford
state,NEW JERSEY
zip,07016
dcfDiff,-1.52
dcf,1.96597
image,https://financialmodelingprep.com/image-stock/CTXR.png
ipoDate,2017-08-03
defaultImage,False
