,0
symbol,NMR
price,4.897
beta,1.485921
volAvg,149755
mktCap,15071936500
lastDiv,0.045853
range,3.55-5.41
changes,-0.003
companyName,Nomura Holdings Inc ADR American Depositary Shares
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Capital Markets
website,http://www.nomura.com
description,
ceo,Mr. Kentaro Okuda
sector,Financial Services
country,Japan
fullTimeEmployees,
phone,81 3 5255 1000
address,"1-9-1, Nihonbashi"
city,Tokyo
state,
zip,103-8645
dcfDiff,-3.62
dcf,0.0
image,https://financialmodelingprep.com/image-stock/NMR.jpg
ipoDate,
defaultImage,True
