,0
symbol,MOFG
price,23.175
beta,1.06632
volAvg,34138
mktCap,373031744
lastDiv,0.863
range,15.25-39.03
changes,0.465
companyName,Midwestone Financial Group Inc (IOWA)
currency,USD
cik,0001412665
isin,US5985111039
cusip,598511103
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.snl.com/irweblinkx/corporateprofile.aspx
description,"MidWestOne Financial Group, Inc. is a financial holding company, which focuses on delivering relationship-based business and personal banking products and services through its bank subsidiary, MidWestOne Bank. The company is headquartered in Iowa City, Iowa and currently employs 597 full-time employees. The firm operates through its bank subsidiaries, MidWestOne Bank, Central Bank and MidWestOne Insurance Services, Inc. that operates through three agencies located in central and east-central Iowa. As of May 1, 2019, the Bank operated a total of 62 banking offices in Iowa, Minnesota, Wisconsin, Colorado and Florida. The company provides full service retail banking in the communities in which its branch offices are located and also offers trust and investment management services. The Bank offers deposit products, including checking and other demand deposit accounts, negotiable order of withdrawal (NOW) accounts, savings accounts, money market accounts, certificates of deposit, individual retirement accounts and other time deposits. The Bank offers commercial and industrial, agricultural, real estate mortgage and consumer loans."
ceo,Mr. Charles Funk
sector,Financial Services
country,US
fullTimeEmployees,771
phone,13193565800
address,102 S Clinton St
city,Iowa City
state,IOWA
zip,52244-1700
dcfDiff,-29.36
dcf,26.0368
image,https://financialmodelingprep.com/image-stock/MOFG.png
ipoDate,2008-03-17
defaultImage,False
