,0
symbol,FWONA
price,37.47
beta,1.27135
volAvg,128947
mktCap,9448697900
lastDiv,0.0
range,16.87-46.52
changes,0.43
companyName,Liberty Media Corp
currency,USD
cik,
isin,US5312298707
cusip,531229870
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Entertainment
website,http://www.libertymedia.com
description,"Liberty Media Corp. engages in the operation media, communications, and entertainment businesses. The company is headquartered in Englewood, Colorado and currently employs 4,555 full-time employees. The firm's principal businesses and assets include its consolidated subsidiaries Sirius XM Holdings Inc. (SIRIUS XM) and Braves Holdings, LLC (Braves Holdings), and its equity affiliate Live Nation Entertainment, Inc. (Live Nation). The firm's segments are SIRIUS XM, and Corporate and other. SIRIUS XM provides a subscription-based satellite radio service. Through its subsidiaries and affiliates, the Company principally operates in North America. The firm also owns a portfolio of minority equity investments in publicly traded media companies, including Time Warner, Inc. and Viacom, Inc. SIRIUS XM transmits music, sports, entertainment, comedy, talk, news, traffic and weather channels, as well as infotainment services, in the United States on a subscription fee basis through two satellite radio systems."
ceo,Mr. Gregory Maffei
sector,Consumer Cyclical
country,US
fullTimeEmployees,6667
phone,17208755400
address,12300 Liberty Blvd
city,Englewood
state,COLORADO
zip,
dcfDiff,-36.54
dcf,34.4328
image,https://financialmodelingprep.com/image-stock/FWONA.png
ipoDate,2013-01-11
defaultImage,False
