,0
symbol,MDP
price,15.96
beta,1.64793
volAvg,650330
mktCap,727244540
lastDiv,1.17
range,10.01-37.12
changes,0.58
companyName,Meredith Corp
currency,USD
cik,0000065011
isin,US5894331017
cusip,589433101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Publishing
website,http://www.meredith.com/
description,"Meredith Corp. engages in television broadcasting and magazine advertising business. The company is headquartered in Des Moines, Iowa and currently employs 5,560 full-time employees. The firm is focused primarily on the home and family marketplace. The company operates through two segments: Local Media and National Media. Its Local Media segment includes 17 owned television stations, one managed television station and related digital and mobile media operations. Its National Media segment includes magazine publishing, custom content and customer relationship marketing, digital and mobile media, brand licensing, database-related activities, and other related operations. Its National Media segment focuses on the food, home, parenthood, and health markets and is a publisher of magazines serving women. Its owned television stations consist of seven CBS affiliates, five FOX affiliates, two MyNetworkTV affiliates, one NBC affiliate, one ABC affiliate and two independent station. The company also offers personalized emotional wellness platform that helps kids and adults build the emotional strength and confidence to handle stress."
ceo,Mr. Thomas Harty
sector,Communication Services
country,US
fullTimeEmployees,5560
phone,15152843000
address,1716 Locust St
city,Des Moines
state,IOWA
zip,50309
dcfDiff,
dcf,14.4172
image,https://financialmodelingprep.com/image-stock/MDP.png
ipoDate,1981-05-22
defaultImage,False
