,0
symbol,HLNE
price,74.83
beta,0.97056
volAvg,277246
mktCap,3947424770
lastDiv,1.1760000000000002
range,36.27-76.42
changes,0.74
companyName,Hamilton Lane Inc
currency,USD
cik,0001433642
isin,US4074971064
cusip,407497106
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Asset Management
website,https://www.hamiltonlane.com/
description,"Hamilton Lane, Inc. is a holding company, which engages in the provision of private markets investment solutions. The company is headquartered in Bala Cynwyd, Pennsylvania and currently employs 370 full-time employees. The firm works with its clients to conceive, structure, build out, manage and monitor portfolios of private markets funds and direct investments, and it helps them access a set of such investment opportunities around the world. The company offers a range of investment solutions across a range of private markets, including private equity, private credit, real estate, infrastructure, natural resources, growth equity and venture capital. These solutions are constructed from a range of investment types, including primary investments in funds managed by third-party managers, direct/co-investments alongside such funds and acquisitions of secondary stakes in such funds, with a range of its clients utilizing multiple investment types. These solutions are offered in a range of formats covering some or all phases of private markets investment programs, such as Customized Separate Accounts and Specialized Funds."
ceo,Mr. Mario Giannini
sector,Financial Services
country,US
fullTimeEmployees,400
phone,16109342222
address,1 Presidential Blvd Fl 4
city,Bala Cynwyd
state,PENNSYLVANIA
zip,19004
dcfDiff,-25.61
dcf,71.7525
image,https://financialmodelingprep.com/image-stock/HLNE.png
ipoDate,2017-03-01
defaultImage,False
