,0
symbol,PAA
price,7.72
beta,2.22027
volAvg,5834649
mktCap,5623842300
lastDiv,0.9
range,3.0-19.39
changes,0.29
companyName,Plains All American Pipeline LP
currency,USD
cik,0001070423
isin,US7265031051
cusip,726503105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas Midstream
website,https://www.plainsallamerican.com/
description,"Plains All American Pipeline LP engages in the provision of transportation, storage, terminalling and marketing of crude oil, refined products and other natural gas-related petroleum products. The company is headquartered in Houston, Texas and currently employs 4,900 full-time employees. The firm operates through three segments: Transportation, Facilities, and Supply and Logistics. The firm's transportation segment operations consist of activities associated with transporting crude oil and NGL on pipelines, gathering systems, trucks and barges. Its Facilities segment operations consist of activities associated with providing storage, terminaling and throughput services for crude oil, refined products, NGL and natural gas, as well as NGL fractionation and isomerization services and natural gas and condensate processing services. Its supply and logistics segment operations consist of the merchant-related activities, including the purchase of the United States and Canadian crude oil at the wellhead, the bulk purchase of crude oil at pipeline, terminal and rail facilities."
ceo,Mr. Wilfred Chiang
sector,Energy
country,US
fullTimeEmployees,5000
phone,17136544100
address,333 Clay St Ste 1600
city,Houston
state,TEXAS
zip,77002
dcfDiff,-3.87
dcf,6.5519
image,https://financialmodelingprep.com/image-stock/PAA.png
ipoDate,1998-11-18
defaultImage,False
