,0
symbol,BCOW
price,9.7
beta,0.0
volAvg,1229
mktCap,47303796
lastDiv,0.0
range,7.43-12.014
changes,0.0
companyName,1895 Bancorp of Wisconsin Inc
currency,USD
cik,0001751692
isin,US28252W1053
cusip,28252W105
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Banks Regional
website,
description,"1895 Bancorp of Wisconsin, Inc. is a holding company, which engages in the provision of banking and financial services through its subsidiary PyraMax Bank. The company is headquartered in Greenfield, Wisconsin. The Company, through PyraMax Bank, is engaged in providing a range of financial services, including the granting of commercial, residential and consumer loans, and acceptance of deposits from individual customers and small businesses. The company also offers a selection of deposit accounts, including non-interest-bearing checking accounts, interest-bearing checking accounts, money market accounts, statement savings, health savings and certificates of deposit."
ceo,Mr. Richard B. Hurd
sector,Financial Services
country,US
fullTimeEmployees,104
phone,14144218200
address,7001 W Edgerton Ave
city,Greenfield
state,WISCONSIN
zip,53220
dcfDiff,
dcf,9.30249
image,https://financialmodelingprep.com/image-stock/BCOW.jpg
ipoDate,2019-01-09
defaultImage,True
