,0
symbol,HUYA
price,21.4379
beta,0.0
volAvg,2747638
mktCap,5044295200
lastDiv,0.0
range,11.78-30.62
changes,0.0779
companyName,HUYA Inc
currency,CNY
cik,0001728190
isin,US44852D1081
cusip,44852D108
exchange,NYSE
exchangeShortName,NYSE
industry,Entertainment
website,http://www.huya.com/
description,"HUYA, Inc. is a holding company, which engages in the development of game live streaming platform. The company is headquartered in Guangzhou, Guangdong and currently employs 1,253 full-time employees. The firm cooperates with e-sports event organizers, as well as game developers and publishers. Its game contents include gameplay, e-sports tournament events and other e-sports game shows. The firm also develops and operates certain mobile games jointly with third-party distribution platforms, and game-related apps. The firm's content offers other entertainment genres, such as talent shows, anime and outdoor activities. As of December 31, 2018, The Company's live streaming content covered over 3,300 games."
ceo,Mr. Rongjie Dong
sector,Communication Services
country,CN
fullTimeEmployees,1864
phone,862022907829
address,"Building A3, E-Park,280 Hanxi Road, Panyu District"
city,Guangzhou
state,GUANGDONG
zip,511446
dcfDiff,
dcf,57.8215
image,https://financialmodelingprep.com/image-stock/HUYA.png
ipoDate,2018-05-11
defaultImage,False
