,0
symbol,MOD
price,10.24
beta,2.45683
volAvg,345115
mktCap,523751424
lastDiv,0.0
range,2.84-10.97
changes,0.18
companyName,Modine Manufacturing Co
currency,USD
cik,0000067347
isin,US6078281002
cusip,607828100
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Auto Parts
website,http://www.modine.com/
description,"Modine Manufacturing Co. engages in provision of thermal management solutions. The company is headquartered in Racine, Wisconsin and currently employs 12,200 full-time employees. The company is a provider of engineered heat transfer systems and heat transfer components for use in on-highway and off-highway original equipment manufacturer (OEM) vehicular applications, and for sale into an array of building, industrial and refrigeration markets. Its products include radiators and radiator cores, condensers, charge air coolers, heat-transfer modules and assemblies, coolers, ventilating and air conditioning (HVAC) equipment, and coils. Its segments are Vehicular Thermal Solutions (VTS), Commercial and Industrial Solutions (CIS) and Building HVAC (BHVAC). Its VTS segment provides engineered heat transfer systems and components for use in on- and off-highway original equipment. Its CIS Segment provides thermal management products, including customized coils and coolers. Its BHVAC segment consists of building heating, ventilating and air conditioning products throughout the world."
ceo,Mr. Thomas Burke
sector,Consumer Cyclical
country,US
fullTimeEmployees,11300
phone,12626361200
address,1500 de Koven Ave
city,Racine
state,WISCONSIN
zip,53403
dcfDiff,-0.8
dcf,8.51567
image,https://financialmodelingprep.com/image-stock/MOD.png
ipoDate,1982-09-20
defaultImage,False
