,0
symbol,OFC
price,25.74
beta,0.94537
volAvg,846466
mktCap,2887384580
lastDiv,1.1
range,15.23-30.57
changes,1.13
companyName,Corporate Office Properties Trust
currency,USD
cik,0000860546
isin,US22002T1088
cusip,22002T108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Office
website,https://www.copt.com/
description,"Corporate Office Properties Trust, Inc. is a real estate investment trust, which acquires, develops, manages, sells, and leases out office properties and data centers. The company is headquartered in Columbia, Maryland and currently employs 378 full-time employees. The firm owns, manages, leases, develops and acquires office and data center properties. The firm's segments are Defense/IT Locations; Regional Office; operating wholesale data center, and other. As of December 31, 2016, the Company's properties included 164 operating office properties totaling 17.2 million square feet, including 13 triple-net leased, single-tenant data center properties; 11 office properties under construction or redevelopment; 1,028 acres of land controlled for future development, and a wholesale data center with a critical load of 19.25 megawatts. The firm conducts all of its operations through Corporate Office Properties, L.P. (COPLP) and subsidiaries (collectively, the Operating Partnership). COPLP owns real estate both directly and through subsidiary partnerships and limited liability companies (LLCs)."
ceo,Mr. Stephen Budorick
sector,Real Estate
country,US
fullTimeEmployees,394
phone,14432855400
address,6711 Columbia Gateway Dr Ste 300
city,Columbia
state,MARYLAND
zip,21046
dcfDiff,
dcf,23.812
image,https://financialmodelingprep.com/image-stock/OFC.png
ipoDate,1991-12-31
defaultImage,False
