,0
symbol,QD
price,1.535
beta,1.503048
volAvg,2411973
mktCap,389458656
lastDiv,0.0
range,1.21-7.74
changes,0.125
companyName,Qudian Inc
currency,CNY
cik,0001692705
isin,US7477981069
cusip,747798106
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Credit Services
website,http://www.qudian.com/
description,"Qudian Inc. is a technology platform which empowers the enhancement of online consumer finance experience in China. The company is headquartered in Beijing, Beijing and currently employs 1,154 full-time employees. The firm operates through an online platform and all the transaction are facilitated through mobile devices. Borrowers can apply for credit on their mobile phones and receive approval within a few seconds. Approved borrowers are then able to draw down on their cash credit with cash disbursed immediately into their Alipay accounts in digital form. The company also offers merchandise credit products to finance borrowers’ direct purchase of merchandise offered on its marketplace on installment basis. Its marketplace connects consumers with merchandise suppliers. The company offers 14 categories of merchandise from over 1,000 brands covering primarily consumer electronics, home appliances, watches and accessories, sports and outdoor merchandise and luggage."
ceo,Mr. Min Luo
sector,Financial Services
country,CN
fullTimeEmployees,947
phone,865925911580
address,"Tower A, AVIC Zijin Plaza, Siming District"
city,Xiamen
state,FUJIAN
zip,361000
dcfDiff,-6.37
dcf,10.3348
image,https://financialmodelingprep.com/image-stock/QD.jpg
ipoDate,2017-10-18
defaultImage,True
