,0
symbol,WLKP
price,18.57
beta,1.08112
volAvg,46141
mktCap,653561860
lastDiv,1.8847999999999998
range,10.31-26.48
changes,-0.13
companyName,Westlake Chemical Partners LP
currency,USD
cik,0001604665
isin,US9604171036
cusip,960417103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Chemicals
website,http://www.westlake.com
description,"Westlake Chemical Partners LP engages in the operation, acquisition and development of ethylene production facilities and related assets. The company is headquartered in Houston, Texas and currently employs 2,169 full-time employees. The firm operates, acquires and develops ethylene production facilities and other assets. Its business and operations are conducted through Westlake Chemical OpCo LP (OpCo). OpCo sells ethylene to Westlake and others, as well as sells co-products of ethylene production, including propylene, crude butadiene, pyrolysis gasoline and hydrogen. As of December 31, 2016, OpCo's assets included three ethylene production facilities, which primarily convert ethane into ethylene, and a 200-mile ethylene pipeline. As of December 31, 2016, OpCo owned two ethylene production facilities at Westlake's Lake Charles, Louisiana site (Petro 1 and Petro 2, collectively Lake Charles Olefins), and one ethylene production facility at Westlake's Calvert City, Kentucky site (Calvert City Olefins), with an annual capacity of approximately 630 million pounds."
ceo,Mr. Albert Chao
sector,Basic Materials
country,US
fullTimeEmployees,2169
phone,17139609111
address,2801 Post Oak Blvd Ste 600
city,Houston
state,TEXAS
zip,77056
dcfDiff,305.5
dcf,19.3477
image,https://financialmodelingprep.com/image-stock/WLKP.png
ipoDate,2014-07-30
defaultImage,False
