,0
symbol,HLX
price,2.93
beta,3.63001
volAvg,2583787
mktCap,439971712
lastDiv,0.0
range,0.99-10.0
changes,0.08
companyName,Helix Energy Solutions Group Inc
currency,USD
cik,0000866829
isin,US42330P1075
cusip,42330P107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas Equipment & Services
website,http://www.helixesg.com/
description,"Helix Energy Solutions Group, Inc. is an international offshore energy company. The company is headquartered in Houston, Texas and currently employs 1,546 full-time employees. The firm provides services to the offshore energy industry, with a focus on well intervention and robotics operations. The firm operates in three segments: Well Intervention, Robotics and Production Facilities. Its Well Intervention segment includes the Company's vessels and equipment used to perform well intervention services primarily in the Gulf of Mexico and North Sea regions. Its Robotics segment includes remotely operated vehicles (ROVs), trenchers and ROVDrills designed to complement offshore construction and well intervention services, and operates chartered ROV support vessels. Its Production Facilities segment includes the Helix Producer I (the HP I), a floating production vessel, the Helix Fast Response System (the HFRS), and its ownership interest in Independence Hub, LLC (Independence Hub)."
ceo,Mr. Owen Kratz
sector,Energy
country,US
fullTimeEmployees,1650
phone,12816180400
address,"3505 W Sam Houston North, Suite 400"
city,Houston
state,TEXAS
zip,77043
dcfDiff,
dcf,4.00347
image,https://financialmodelingprep.com/image-stock/HLX.png
ipoDate,1997-07-01
defaultImage,False
