,0
symbol,MFV
price,5.58
beta,0.75674
volAvg,15084
mktCap,40261988
lastDiv,0.48722999999999994
range,3.14-7.16
changes,0.015
companyName,MFS Special Value Trust
currency,USD
cik,
isin,US55274E1029
cusip,55274E102
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.mfs.com/wps/portal/mfs/us-advisor-pub/products/closed-end/!ut/p/a1/04_Sj9CPykssy0xPLMnMz
description,"MFS Special Value Trust (the Fund) is a diversified closed-end management investment company. The Fund's investment objective is to seek high current income, but may consider capital appreciation. The Fund normally invests its assets in debt instruments. The Fund invests in corporate bonds, the United States Government securities, foreign government securities, equity securities and derivatives. The Company invests in various sectors, including financial services, healthcare, consumer staples, basic materials, technology, utilities and communications, industrial goods and services, energy, retailing and leisure. The Fund's investment advisor is Massachusetts Financial Services Company."
ceo,
sector,Financial Services
country,US
fullTimeEmployees,
phone,18006372929
address,111 Huntington Ave Fl 24
city,
state,COLOMBIA
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/MFV.png
ipoDate,1989-11-17
defaultImage,False
