,0
symbol,SELF
price,3.94
beta,0.65563
volAvg,18661
mktCap,36863428
lastDiv,0.26
range,2.65-4.47
changes,0.0
companyName,Global Self Storage Inc
currency,USD
cik,0001031235
isin,US37955N1063
cusip,37955N106
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,REIT Industrial
website,https://ir.globalselfstorage.us/
description,"Global Self Storage, Inc. is a real estate investment trust. The company is headquartered in New York City, New York. The company is focused on the ownership, operation, acquisition, development and redevelopment of self-storage facilities. Its self-storage facilities are designed to offer storage space for residential and commercial customers. The company owns and operates approximately eight self-storage properties located in New York, Pennsylvania, Illinois, Indiana, South Carolina and Ohio. Its facilities include approximately 485,580 net rentable square feet and over 3,810 storage units. Its facilities feature both covered and outside auto/recreational vehicle (RV)/boat storage. Its facilities feature a rental and payment center. The company owns and operates self-storage properties through its subsidiaries, including SSG Bolingbrook LLC, SSG Dolton LLC, SSG Merrillville LLC, SSG Rochester LLC, SSG Sadsbury LLC, SSG Summerville I LLC, SSG Summerville II LLC and SSG Operations LLC."
ceo,Mr. Mark Winmill
sector,Real Estate
country,US
fullTimeEmployees,33
phone,12127850900
address,11 Hanover Sq Fl 12
city,New York City
state,NEW YORK
zip,10005
dcfDiff,-3.86
dcf,4.50806
image,https://financialmodelingprep.com/image-stock/SELF.png
ipoDate,1997-02-07
defaultImage,False
