,0
symbol,WTM
price,918.37
beta,0.6021
volAvg,15836
mktCap,2848792830
lastDiv,1.0
range,629.21-1168.21
changes,18.3
companyName,White Mountains Insurance Group Ltd
currency,USD
cik,0000776867
isin,BMG9618E1075
cusip,G9618E107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Insurance Property & Casualty
website,http://www.whitemountains.com/
description,"White Mountains Insurance Group Ltd. is an insurance holding company, which engages in the insurance, financial services and related sectors. The company is headquartered in Hanover New Hampshire, New Hampshire and currently employs 1,058 full-time employees. The firm's principal businesses are conducted through its insurance subsidiaries and other affiliates. Its segments include HG Global/BAM and Other Operations. The HG Global/BAM segment consists of the operations of HG Global Ltd. (HG Global) and Build America Mutual Assurance Company (BAM). The Other Operations segment consists of the Company and its intermediate holding companies, its investment management subsidiary, White Mountains Advisors LLC, and certain consolidated and unconsolidated private capital investments."
ceo,Mr. George Rountree
sector,Financial Services
country,US
fullTimeEmployees,1262
phone,16036402200
address,"23 SOUTH MAIN STREET, SUITE 3B"
city,Hanover New Hampshire
state,NEW HAMPSHIRE
zip,HM 11
dcfDiff,
dcf,1005.26
image,https://financialmodelingprep.com/image-stock/WTM.jpg
ipoDate,1985-10-23
defaultImage,True
