,0
symbol,LACQU
price,10.15
beta,0.026759
volAvg,156
mktCap,59626884
lastDiv,0.0
range,9.03-14.06
changes,0.0
companyName,Leisure Acquisition Corp. Unit
currency,USD
cik,
isin,
cusip,
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Shell Companies
website,http://leisureacq.com
description,
ceo,Mr. Daniel Braun Silvers
sector,Financial Services
country,United States
fullTimeEmployees,
phone,646 565 6940
address,250 West 57th Street
city,New York
state,NY
zip,10107
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/LACQU.jpg
ipoDate,
defaultImage,True
