,0
symbol,DRADP
price,8.0
beta,2.235865
volAvg,2456
mktCap,0
lastDiv,0.0
range,4.25-9.53
changes,0.04
companyName,Digirad Corporation
currency,USD
cik,
isin,
cusip,
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Medical Devices
website,http://www.digirad.com
description,
ceo,Mr. Matthew Gabel Molchan
sector,Healthcare
country,United States
fullTimeEmployees,618
phone,858 726 1600
address,1048 Industrial Court
city,Suwanee
state,GA
zip,30024
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/DRADP.jpg
ipoDate,
defaultImage,True
