,0
symbol,NBTB
price,29.94
beta,0.70834
volAvg,127420
mktCap,1306141570
lastDiv,1.08
range,26.1-41.5
changes,0.55
companyName,NBT Bancorp Inc
currency,USD
cik,0000790359
isin,US6287781024
cusip,628778102
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.nbtbancorp.com/
description,"NBT Bancorp, Inc. is a holding company, which engages in the provision of financial solutions. The company is headquartered in Norwich, New York and currently employs 1,791 full-time employees. The firm conducts its business through NBT Bank, National Association (the Bank) and also through its other subsidiaries, which includes providing commercial banking and financial services to customers in its market area, including central and upstate New York, northeastern Pennsylvania, southern New Hampshire, western Massachusetts, Vermont and Portland, Maine area. The Bank is a commercial bank, which provides a range of financial products to individuals, corporations and municipalities. The Bank offers deposit products, which include demand deposit accounts, negotiable order of withdrawal accounts, money market deposit accounts and certificate of deposit accounts. The company offers loan products, which include consumer loans, home equity loans, mortgages and commercial loans. The Bank offers other products and services, such as trust and investment services, and financial planning and life insurance services through its branch network."
ceo,Mr. John Watt
sector,Financial Services
country,US
fullTimeEmployees,1788
phone,16073372265
address,52 S BROAD ST
city,Norwich
state,NEW YORK
zip,13815
dcfDiff,
dcf,3894.41
image,https://financialmodelingprep.com/image-stock/NBTB.jpg
ipoDate,1992-03-17
defaultImage,True
