,0
symbol,G
price,40.16
beta,1.24173
volAvg,947527
mktCap,7604215800
lastDiv,0.37900000000000006
range,19.41-45.2
changes,0.41
companyName,Genpact Ltd
currency,USD
cik,0001398659
isin,BMG3922B1072
cusip,G3922B107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Information Technology Services
website,http://www.genpact.com/
description,"Genpact Ltd. engages in the business process management, outsourcing, shared services and information outsourcing. The firm's segments include Business process outsourcing and Information technology services. The firm offers various vertical activities, which include banking and financial services; capital markets; insurance; consumer goods and retail; life sciences and healthcare; infrastructure, manufacturing and services, and High Tech. In addition to these vertical activities, it also offers analytics and research, collections and customer services, consulting and transformation services, core industry operations services, enterprise application services, finance and accounting (F&A) services, information technology (IT) infrastructure management services, and supply chain and procurement services."
ceo,Mr. N. Tyagarajan
sector,Technology
country,BM
fullTimeEmployees,96500
phone,14412952244
address,"Canon's Court, 22 Victoria Street"
city,Hamilton
state,
zip,HM 10
dcfDiff,
dcf,38.8521
image,https://financialmodelingprep.com/image-stock/G.png
ipoDate,2007-08-02
defaultImage,False
