,0
symbol,FLL
price,3.5001
beta,1.99978
volAvg,263604
mktCap,94872656
lastDiv,0.0
range,0.31-3.99
changes,0.0301
companyName,Full House Resorts Inc
currency,USD
cik,
isin,US3596781092
cusip,359678109
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Resorts & Casinos
website,http://www.fullhouseresorts.com/
description,"Full House Resorts, Inc. engages in the ownership, leasing, development, operation, and management of gaming, hospitality, and entertainment facilities. The company is headquartered in Las Vegas, Nevada and currently employs 1,284 full-time employees. The firm's casino/resort segments include the Silver Slipper Casino & Hotel in Hancock County, Mississippi; the Rising Star Casino Resort in Rising Sun, Indiana, and the Northern Nevada segment, which consists of the Grand Lodge Casino in Incline Village, Nevada and Stockman's Casino in Fallon, Nevada. The firm's Development/Management segment includes costs associated with casino-related development and management projects. The firm has a leased property, Grand Lodge Casino. The Rising Star Casino Resort is located on the banks of the Ohio River in Rising Sun, Indiana. The Silver Slipper Casino & Hotel is situated on the far west end of the Mississippi Gulf Coast in Bay St. Louis, Mississippi. The Grand Lodge Casino is located within Hyatt Regency in Incline Village, Nevada on the north shore of Lake Tahoe."
ceo,Mr. Daniel Lee
sector,Consumer Cyclical
country,US
fullTimeEmployees,1255
phone,17022217800
address,1980 Festival Plaza Dr Ste 680
city,Las Vegas
state,NEVADA
zip,89135
dcfDiff,50.97
dcf,3.94935
image,https://financialmodelingprep.com/image-stock/FLL.png
ipoDate,1993-08-10
defaultImage,False
