,0
symbol,SMHI
price,1.68
beta,1.27991
volAvg,116978
mktCap,39248160
lastDiv,0.0
range,1.46-14.52
changes,0.04
companyName,SEACOR Marine Holdings Inc
currency,USD
cik,0001690334
isin,US78413P1012
cusip,78413P101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Marine Shipping
website,https://ir.seacormarine.com/
description,"Seacor Marine Holdings, Inc. engages in the provision of offshore marine business. The company is headquartered in Houston, Texas and currently employs 2,105 full-time employees. The firm and its joint ventures operate a diverse fleet of offshore support and specialty vessels that deliver cargo and personnel to offshore installations. The company handles anchors and mooring equipment required to tether rigs to the seabed. The firm tows rigs and assists in placing them on location and moving them between regions and provides construction, well work-over and decommissioning support. The company also carries and launches equipment used underwater in drilling and well installation, maintenance, inspection and repair. In addition, the Company’s vessels provide accommodations for technicians and specialists, safety support and emergency response services."
ceo,Mr. John Gellert
sector,Industrials
country,US
fullTimeEmployees,1615
phone,19858765400
address,12121 Wickchester Ln Ste 500
city,Houston
state,TEXAS
zip,77079
dcfDiff,
dcf,5.66993
image,https://financialmodelingprep.com/image-stock/SMHI.png
ipoDate,2017-05-18
defaultImage,False
