,0
symbol,NKSH
price,30.0
beta,0.47481
volAvg,13063
mktCap,194370000
lastDiv,1.3900000000000001
range,23.37-48.82
changes,-0.26
companyName,National Bankshares Inc
currency,USD
cik,0000796534
isin,US6348651091
cusip,634865109
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.nationalbankshares.com/
description,"National Bankshares, Inc. is a community bank holding company. The company is headquartered in Blacksburg, Virginia and currently employs 235 full-time employees. The firm conducts its operations through its community bank subsidiary, the National Bank of Blacksburg (NBB or the Bank). NBB offers a range of retail and commercial banking services to individuals, businesses, non-profits and local governments. NBB has telephone and Internet banking. NBB focuses lending on small and mid-sized businesses and individuals. The firm's investment portfolio includes corporate bonds. The company also invests in municipal bonds. NBI's primary source of funds is deposits. Deposit products offered by the Bank include interest-bearing and non-interest bearing demand deposit accounts, money market deposit accounts, savings accounts, certificates of deposit and individual retirement accounts. The firm owns National Bankshares Financial Services, Inc. (NBFS), which does business as National Bankshares Insurance Services and National Bankshares Investment Services."
ceo,Mr. F. Brad Denardo
sector,Financial Services
country,US
fullTimeEmployees,238
phone,15409516300
address,"101 Hubbard St, PO Box 90002"
city,Blacksburg
state,VIRGINIA
zip,24062
dcfDiff,-42.74
dcf,27.8137
image,https://financialmodelingprep.com/image-stock/NKSH.png
ipoDate,1994-03-15
defaultImage,False
