,0
symbol,JCI
price,44.55
beta,1.0851
volAvg,4766475
mktCap,32352208900
lastDiv,1.04
range,22.78-47.58
changes,0.73
companyName,Johnson Controls International PLC
currency,USD
cik,0000833444
isin,IE00BY7QL619
cusip,G51502105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Engineering & Construction
website,https://www.johnsoncontrols.com/
description,"Johnson Controls International Plc engages in the provision of buildings products, energy solutions, integrated infrastructure and next generation transportation systems. The company is headquartered in Cork, Cork and currently employs 104,000 full-time employees. The firm is focused on developing energy solutions, integrated infrastructure and transportation systems. Its segments include Building Solutions North America, Building Solutions EMEA/LA, Building Solutions Asia Pacific and Global Products. The company designs, manufactures and installs building products and systems around the world, including heating, ventilation and air conditioning (HVAC) equipment, HVAC controls, energy-management systems, security systems, fire detection systems and fire suppression solutions. The firm also provides energy efficiency solutions and technical services, including inspection, scheduled maintenance and replacement of mechanical and control systems. The company also sells certain HVAC and refrigeration products and services in bundled arrangements with multiple performance obligations, such as equipment, commissioning, service labor and extended warranties."
ceo,Mr. George Oliver
sector,Industrials
country,IE
fullTimeEmployees,104000
phone,353214235000
address,"One Albert Quay, Albert Quay"
city,CORK
state,CORK
zip,
dcfDiff,-34.95
dcf,46.9283
image,https://financialmodelingprep.com/image-stock/JCI.jpg
ipoDate,1991-08-22
defaultImage,True
