,0
symbol,LSXMK
price,41.06
beta,1.22318
volAvg,830013
mktCap,15581858800
lastDiv,0.0
range,22.625368-50.501476
changes,1.23
companyName,Liberty Media Corporation Series C Liberty SiriusXM Common Stock
currency,USD
cik,
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Broadcasting
website,http://www.libertymedia.com/companies/liberty-siriusxm-group.html
description,
ceo,None
sector,Communication Services
country,United States
fullTimeEmployees,
phone,720-875-5400
address,12300 Liberty Boulevard
city,Englewood
state,CO
zip,80112
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/LSXMK.jpg
ipoDate,
defaultImage,True
