,0
symbol,BEDU
price,6.24
beta,1.03965
volAvg,34276
mktCap,752225730
lastDiv,0.834
range,5.51-9.75
changes,-0.26
companyName,Bright Scholar Education Holdings Ltd
currency,CNY
cik,0001696355
isin,US1091991091
cusip,109199109
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Education
website,http://ir.brightscholar.com/
description,"Bright Scholar Education Holdings Ltd. operates international and bilingual K-12 schools, which engages in the provision of international education to Chinese students. The company is headquartered in Foshan, Guangdong and currently employs 10,366 full-time employees. The firm is engaged in providing international education to Chinese students. Its schools comprise international schools, bilingual schools and kindergartens. The company offers a broad range of internationally-accredited curricula at its international schools. The company also offers a range of complementary education services, including overseas camps and after-school programs. As of February 28, 2017, the Company had six international schools, which focus on internationally-accredited curricula and offer extracurricular activities and programs; 11 bilingual schools, which provide government-mandated curricula and developing students’ English proficiency; and 34 bilingual kindergartens, including 11 that deliver international curricula. As of February 28, 2017, the Company operated 51 schools."
ceo,Mr. Derek Feng
sector,Consumer Defensive
country,CN
fullTimeEmployees,10366
phone,8675766832507
address,"No.1, Beijiao Town, Shunde District"
city,Foshan
state,GUANGDONG
zip,
dcfDiff,-12.06
dcf,32.3631
image,https://financialmodelingprep.com/image-stock/BEDU.png
ipoDate,2017-05-18
defaultImage,False
