,0
symbol,RICK
price,25.26
beta,1.88541
volAvg,83036
mktCap,230504576
lastDiv,0.14
range,6.52-28.76
changes,0.15
companyName,RCI Hospitality Holdings Inc
currency,USD
cik,0000935419
isin,US74934Q1085
cusip,74934Q108
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Restaurants
website,http://www.rcihospitality.com/
description,"RCI Hospitality Holdings, Inc. operates as a holding company, which engages in hospitality activities and related businesses. The company is headquartered in Houston, Texas and currently employs 2,050 full-time employees. The Company, through its subsidiaries, owns and operates gentlemen's clubs and sports bars/restaurants. Its segments are Nightclubs; Bombshells Restaurants and Bars, Other and General corporate. Its other activities include media and Internet divisions. Its General corporate expenses include health insurance and social security taxes for officers, legal, accounting and information technology employees, corporate taxes and insurance, and certain legal and accounting fees. As of May 9, 2017, the Company, through its subsidiaries, operated a total of 44 establishments that offer live adult entertainment, and/or restaurant and bar operations. Its clubs in New York City, Miami, Philadelphia, Charlotte, Dallas/ Fort Worth, Houston, Minneapolis, and other cities operate under brand names, such as Rick's Cabaret, Club Onyx, Vivid Cabaret, Jaguars and Tootsie's Cabaret. Its sports bars/restaurants operate under the brand name, Bombshells."
ceo,Mr. Eric Langan
sector,Consumer Cyclical
country,US
fullTimeEmployees,2200
phone,12813976730
address,10737 Cutten Rd
city,Houston
state,TEXAS
zip,77066
dcfDiff,
dcf,25.9298
image,https://financialmodelingprep.com/image-stock/RICK.png
ipoDate,1995-10-13
defaultImage,False
