,0
symbol,IIF
price,18.51
beta,1.03679
volAvg,32489
mktCap,246503232
lastDiv,0.028
range,10.35-21.17
changes,0.25
companyName,Morgan Stanley India Investment Fund Inc
currency,USD
cik,
isin,US61745C1053
cusip,61745C105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,http://www.morganstanley.com/
description,"Morgan Stanley India Investment Fund, Inc. is a non-diversified, closed-end management investment company. The Fund may, but it is not required to, use derivative instruments for a variety of purposes, including hedging, risk management, portfolio management or to earn income. The Fund invests in a range of portfolio sectors, including auto components; automobiles; banks; capital markets; construction and engineering; construction materials; consumer finance; diversified financial services; electronic equipment, instruments and components; gas utilities; information technology services; machinery; media; personal products; oil, gas and consumable fuels; pharmaceuticals; tobacco; transportation infrastructure, and water utilities. Morgan Stanley Investment Management Inc. (the Advisor) is the advisor of the Fund. Morgan Stanley Investment Management Company is the sub-advisor of the Fund."
ceo,John H. Gernon
sector,Financial Services
country,US
fullTimeEmployees,
phone,18008696397
address,522 5th Ave Fl 19
city,New York City
state,NEW YORK
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/IIF.png
ipoDate,2013-11-19
defaultImage,False
