,0
symbol,FFHL
price,5.0999
beta,0.90241
volAvg,47292
mktCap,16654386
lastDiv,0.0
range,1.56-10.49
changes,0.3699
companyName,Fuwei Films (Holdings) Co Ltd
currency,CNY
cik,0001381074
isin,KYG3704F1101
cusip,G3704F110
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Packaging & Containers
website,http://www.fuweiholdings.com/
description,"Fuwei Films (Holdings) Co. Ltd. engages in the development, manufacture and distribution of plastic film using the biaxially-oriented polyethylene terephthalate (BOPET) film. The company is headquartered in Weifang, Shandong and currently employs 261 full-time employees. Its products include printing base film used in printing and lamination; stamping foil base film and transfer base films used for packaging of luxury items of cigarettes and alcohol; metallized film or aluminum plating base film used for vacuum aluminum plating for plastic lamination; high-gloss film used for packaging purposes; heat-sealable film used for construction, printing and making heat sealable bags; laser holographic base film used as anti-counterfeit film for food, medicine, cosmetics, cigarettes and alcohol packaging; dry film used in circuit boards production, and for nameplate and crafts etching; heat shrinkable film used for special-shaped packaging for beverage and cosmetics, and chemically treated film."
ceo,Mr. Zengyong Wang
sector,Consumer Cyclical
country,CN
fullTimeEmployees,261
phone,865368788106
address,No. 387 Dongming Road
city,Weifang
state,SHANDONG
zip,261061
dcfDiff,-21.48
dcf,18.9432
image,https://financialmodelingprep.com/image-stock/FFHL.jpg
ipoDate,2006-11-24
defaultImage,True
