,0
symbol,GFI
price,10.57
beta,-0.058145
volAvg,5995616
mktCap,9430923300
lastDiv,0.16273900000000002
range,3.79-14.9
changes,0.13
companyName,Gold Fields Limited American Depositary Shares
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Gold
website,http://www.goldfields.com
description,
ceo,"Mr. Nicholas John Holland B.Com., C.A., BCom, CA (SA), BAcc"
sector,Basic Materials
country,South Africa
fullTimeEmployees,
phone,27 11 562 9700
address,150 Helen Road
city,Sandton
state,
zip,2196
dcfDiff,-10.49
dcf,-6.65
image,https://financialmodelingprep.com/image-stock/GFI.jpg
ipoDate,
defaultImage,True
