,0
symbol,THG
price,113.65
beta,0.88278
volAvg,231569
mktCap,4135019010
lastDiv,5.1
range,75.11-144.71
changes,3.25
companyName,Hanover Insurance Group Inc
currency,USD
cik,0000944695
isin,US4108671052
cusip,410867105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Insurance Property & Casualty
website,https://www.hanover.com/
description,"The Hanover Insurance Group, Inc. is a holding company that engages in the provision of property and casualty products and services. The company is headquartered in Worcester Massachusetts, Massachusetts and currently employs 4,200 full-time employees. The firm is engaged in providing property and casualty insurance products and services. The firm has four segments: Commercial Lines, Personal Lines, Chaucer and Other. The company markets its domestic products and services through independent agents and brokers in the United States, and conducts business internationally through a subsidiary, Chaucer Holdings Limited, which operates through the Society and Corporation of Lloyd's (Lloyd's). Its Commercial Lines product suite provides agents and customers with products designed for small, middle and specialized markets. Its Personal Lines coverages include other personal lines, which consist of umbrella and fire, among others. The Chaucer segment consists of international business written through Lloyd's, including marine and aviation, and property. The Other segment consists of Opus Investment Management, Inc. (Opus), which provides investment advisory services to affiliates."
ceo,Mr. John Roche
sector,Financial Services
country,US
fullTimeEmployees,4300
phone,15088551000
address,440 LINCOLN ST
city,Worcester Massachusetts
state,MASSACHUSETTS
zip,01653
dcfDiff,-118.19
dcf,125.057
image,https://financialmodelingprep.com/image-stock/THG.png
ipoDate,1995-10-11
defaultImage,False
