,0
symbol,EME
price,81.17
beta,1.0711
volAvg,293716
mktCap,4458716700
lastDiv,0.32
range,41.85-91.43
changes,2.0
companyName,EMCOR Group Inc
currency,USD
cik,0000105634
isin,US29084Q1004
cusip,29084Q100
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Engineering & Construction
website,https://www.emcorgroup.com/
description,"EMCOR Group, Inc. engages in the provision of electrical and mechanical construction and facilities services. The company is headquartered in Norwalk, Connecticut and currently employs 33,000 full-time employees. The firm provides building services and industrial services. Its segments are United States electrical construction and facilities services; United States mechanical construction and facilities services; United States building services; United States industrial services, and United Kingdom building services. As of December 31, 2016, its services were provided to a range of commercial, industrial, utility and institutional customers through approximately 75 operating subsidiaries and joint venture entities. The company is providing construction services relating to electrical and mechanical systems in various types of non-residential and certain residential facilities, and in providing services relating to the operation, maintenance and management of facilities, including refineries and petrochemical plants. The company operates various electrical and mechanical systems."
ceo,Mr. Anthony Guzzi
sector,Industrials
country,US
fullTimeEmployees,36000
phone,12038497800
address,301 Merritt 7 Fl 6
city,Norwalk
state,CONNECTICUT
zip,06851-1092
dcfDiff,3.21
dcf,77.2986
image,https://financialmodelingprep.com/image-stock/EME.png
ipoDate,2000-11-16
defaultImage,False
