,0
symbol,SSNT
price,2.85
beta,1.30176
volAvg,233772
mktCap,12828619
lastDiv,0.5
range,1.62-13.42
changes,-0.045
companyName,SilverSun Technologies Inc
currency,USD
cik,0001236275
isin,US82846H2076
cusip,82846H207
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Software Application
website,https://www.silversuntech.com/
description,"SilverSun Technologies, Inc. engages in the provision of business application, technology, and consulting services. The company is headquartered in East Hanover, New Jersey and currently employs 178 full-time employees. The firm is engaged in providing strategies and solutions to meet information, technology and business management needs. Its services and technologies enable customers to manage, protect and monetize their enterprise assets in the cloud. The company offers solutions for accounting and business management, financial reporting, enterprise resource planning (ERP), warehouse management systems, customer relationship management and business intelligence. The company has a network services practice, which provides managed services, hosting, business continuity, cloud, e-mail and Web services. Its business is divided into various practice areas, which include ERP and accounting software, value-added services for ERP, electronic data interchange software and services, and network and managed services. The company includes approximately two applications to its ERP portfolio, such as NetSuite ERP and Acumatica."
ceo, Mark Meller
sector,Technology
country,US
fullTimeEmployees,157
phone,19732510056
address,120 Eagle Rock Ave
city,East Hanover
state,NEW JERSEY
zip,07936
dcfDiff,-2.76
dcf,4.95374
image,https://financialmodelingprep.com/image-stock/SSNT.jpg
ipoDate,2004-03-05
defaultImage,True
