,0
symbol,CUBE
price,33.55
beta,0.36009
volAvg,1151546
mktCap,6551174100
lastDiv,1.32
range,19.61-35.77
changes,-0.15
companyName,CubeSmart
currency,USD
cik,0001298675
isin,US2296631094
cusip,229663109
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Industrial
website,https://www.cubesmart.com/
description,"CubeSmart is a self-managed and self-administered real estate investment trust with its operations conducted solely through CubeSmart LP and its subsidiaries. The company is headquartered in Malvern, Pennsylvania and currently employs 2,815 full-time employees. The firm focuses on the ownership, operation, management, acquisition and development of self-storage properties in the United States. Its self-storage properties are designed to offer storage space for its residential and commercial customers. Its storage facilities offer lockers, mini storage units and large 10 feet x 30 feet storage rooms. The firm offers various storage options, including household and personal storage, business storage, vehicle and car storage, recreational vehicle (RV) storage, boat storage, motorcycle storage, moving storage and military storage. The company also offers CubeSmart Services. As of December 31, 2016, the Company owned 475 self-storage properties located in 23 states and in the District of Columbia. In addition, as of December 31, 2016, it had managed 316 stores for third parties. Its self-storage properties are located in metropolitan areas, as well as suburban areas."
ceo,Mr. Christopher Marr
sector,Real Estate
country,US
fullTimeEmployees,3011
phone,16105355700
address,5 Old Lancaster Rd
city,Malvern
state,PENNSYLVANIA
zip,19355
dcfDiff,
dcf,34.3163
image,https://financialmodelingprep.com/image-stock/CUBE.png
ipoDate,2004-10-22
defaultImage,False
