,0
symbol,AJX
price,9.3
beta,1.59842
volAvg,144363
mktCap,214219920
lastDiv,1.1500000000000001
range,3.96-15.4
changes,-0.14
companyName,Great Ajax Corp
currency,USD
cik,0001614806
isin,US38983D3008
cusip,38983D300
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Mortgage
website,http://www.great-ajax.com/CorporateProfile.aspx?iid=4431871
description,"Great Ajax Corp. is an externally managed real estate company. The Company is focused on acquiring, investing in and managing a portfolio of re-performing and non-performing mortgage loans secured by single-family residences and single-family properties. Its segment is focused on non-performing mortgages and re-performing mortgages. It also invests in loans secured by multi-family residential and commercial mixed use retail/residential properties, as well as in the properties directly. It also holds real estate-owned properties (REO) acquired upon the foreclosure or other settlement of its owned non-performing loans, as well as through outright purchases. It is managed by Thetis Asset Management LLC, an affiliated entity. Its mortgage loans and other real estate assets are serviced by Gregory Funding LLC, an affiliated entity. The Company conducts its business through its operating partnership, Great Ajax Operating Partnership L.P."
ceo,Mr. Lawrence Mendelsohn
sector,Real Estate
country,US
fullTimeEmployees,
phone,15032955800
address,9400 SW Beaverton Hillsdale Hwy Ste 131
city,Beaverton
state,OREGON
zip,97005
dcfDiff,
dcf,10.3338
image,https://financialmodelingprep.com/image-stock/AJX.jpg
ipoDate,2015-02-13
defaultImage,True
