,0
symbol,FOF
price,11.26
beta,0.928
volAvg,90484
mktCap,306590656
lastDiv,0.9569999999999997
range,6.27-13.98
changes,0.12
companyName,Cohen and Steers Closed End Opportunity Fund Inc
currency,USD
cik,
isin,US19248P1066
cusip,19248P106
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.cohenandsteers.com/funds/details/closed-end-opportunity-fund
description,"Cohen & Steers Closed-End Opportunity Fund, Inc. (the Fund) is a diversified, closed-end management investment company. The Fund's investment objective is to achieve total return consisting of high current income and potential capital appreciation through investments in the common stock of closed-end management investment companies that invest significantly in equity or income-producing securities. The Fund invests in sectors, including real estate, emerging markets equity, the United States general equity, senior loan, municipal and multi-sector. The Fund's investment manager is Cohen & Steers Capital Management, Inc."
ceo,Mr. Adam Derechin
sector,Financial Services
country,US
fullTimeEmployees,0
phone,12128323232
address,280 Park Ave Fl 10
city,New York City
state,NEW YORK
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/FOF.png
ipoDate,2006-11-21
defaultImage,False
