,0
symbol,OLN
price,20.83
beta,1.26127
volAvg,3249841
mktCap,3288265470
lastDiv,0.8
range,8.76-22.9
changes,0.13
companyName,Olin Corp
currency,USD
cik,0000074303
isin,US6806652052
cusip,680665205
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Specialty Chemicals
website,https://www.olin.com/
description,"Olin Corp. engages in manufacturing of chemicals products. The company is headquartered in Clayton, Missouri and currently employs 6,500 full-time employees. The firm operates through three segments: Chlor Alkali Products and Vinyls, Epoxy and Winchester. The Chlor Alkali Products and Vinyls segment manufactures and sells chlorine and caustic soda, ethylene dichloride and vinyl chloride monomer, methyl chloride, methylene chloride, chloroform, carbon tetrachloride, perchloroethylene, trichloroethylene and vinylidene chloride, hydrochloric acid, hydrogen, bleach products and potassium hydroxide. The Epoxy segment produces and sells a range of epoxy materials, including allyl chloride, epichlorohydrin, liquid epoxy resins and downstream products, such as converted epoxy resins and additives. The Winchester segment produces and sells sporting ammunition, reloading components, small caliber military ammunition and components, and industrial cartridges."
ceo,Mr. John Fischer
sector,Basic Materials
country,US
fullTimeEmployees,6500
phone,13144801400
address,190 Carondelet Plz Ste 1530
city,Clayton
state,MISSOURI
zip,63105
dcfDiff,
dcf,17.9511
image,https://financialmodelingprep.com/image-stock/OLN.jpg
ipoDate,1981-05-22
defaultImage,True
