,0
symbol,OPES
price,11.05
beta,0.0
volAvg,221675
mktCap,86881400
lastDiv,0.0
range,9.57-19.92
changes,0.51
companyName,Opes Acquisition Corp
currency,USD
cik,0001723580
isin,US68373P1003
cusip,68373P100
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Shell Companies
website,
description,"Opes Acquisition Corp. operates as a blank check company formed for the purpose of entering into a merger, share exchange, asset acquisition, stock purchase, recapitalization, reorganization, or other similar business combination with one or more businesses or entities. The company is headquartered in Colonia Centro Ciudad Santa Fe, Mexico, D.F.. The firm was formed for the purpose of entering into a merger, share exchange, asset acquisition, stock purchase, recapitalization and reorganization of similar business combination with businesses or entities. The firm is directly involved in the analysis, planning and execution of the business plan of each individual investment."
ceo,Mr. David Mack
sector,Financial Services
country,US
fullTimeEmployees,
phone,13055733900
address,"Park Plaza Torre I, Javier Barros Sierra 540, Of. 103"
city,Miami
state,FLORIDA
zip,01210
dcfDiff,
dcf,10.8547
image,https://financialmodelingprep.com/image-stock/OPES.jpg
ipoDate,2018-03-13
defaultImage,True
