,0
symbol,CATO
price,8.16
beta,0.57254
volAvg,289513
mktCap,195496464
lastDiv,0.66
range,6.07-19.73
changes,0.06
companyName,Cato Corp
currency,USD
cik,0000018255
isin,US1492051065
cusip,149205106
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Apparel Retail
website,https://www.catofashions.com/
description,"The Cato Corp. engages in the operation of apparel and accessories specialty stores. The company is headquartered in Charlotte, North Carolina and currently employs 10,350 full-time employees. The firm's merchandise lines include dressy, career, and casual sportswear, dresses, coats, shoes, lingerie, costume jewelry, handbags, men's wear and lines for kids and newborns. The firm has two segments: the operation of a fashion specialty stores segment (Retail Segment) and a credit card segment (Credit Segment). The firm operated its women's fashion specialty retail stores in 33 states as of January 28, 2017, principally in the southeastern United States. The firm offers its own credit card to its customers and all credit authorizations, payment processing, and collection efforts are performed by a separate subsidiary of the Company. The firm's stores offer an assortment of on-trend apparel and accessory items in primarily junior/missy, plus sizes, men's and kids sizes with a focus on color, product coordination and selection."
ceo,Mr. John Cato
sector,Consumer Cyclical
country,US
fullTimeEmployees,10060
phone,17045517352
address,8100 Denmark Rd
city,Charlotte
state,NORTH CAROLINA
zip,28273
dcfDiff,124.87
dcf,7.2281
image,https://financialmodelingprep.com/image-stock/CATO.png
ipoDate,1987-04-22
defaultImage,False
