,0
symbol,TG
price,15.65
beta,1.00525
volAvg,84275
mktCap,524240544
lastDiv,0.48
range,11.31-23.48
changes,0.33
companyName,Tredegar Corp
currency,USD
cik,0000850429
isin,US8946501009
cusip,894650100
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Specialty Chemicals
website,https://tredegar.com/
description,"Tredegar Corp. engages in the manufacture of polyethylene plastic films, polyester films, and aluminum extrusions. The company is headquartered in Richmond, Virginia and currently employs 3,200 full-time employees. The firm's segments are PE Films, Flexible Packaging Films and Aluminum Extrusions. The PE Films segment manufactures plastic films, elastics and laminate materials utilized in personal care materials, surface protection films and specialty and optical lighting applications. Its Surface Protection unit produces single- and multi-layer surface protection films sold under the UltraMask, ForceField and ForceField PEARL brand names. The Flexible Packaging Films segment produces polyethylene terephthalate-based films for use in packaging applications that have specialized properties, such as heat resistance, barrier protection and the ability to accept print graphics. The Aluminum Extrusions segment manufactures mill (unfinished), anodized (coated) and painted and fabricated aluminum extrusions for sale directly to fabricators and distributors."
ceo,Mr. John Steitz
sector,Basic Materials
country,US
fullTimeEmployees,3000
phone,18043301000
address,1100 BOULDERS PKWY
city,Richmond
state,VIRGINIA
zip,23225
dcfDiff,2.98
dcf,16.3248
image,https://financialmodelingprep.com/image-stock/TG.jpg
ipoDate,1989-07-05
defaultImage,True
