,0
symbol,DORM
price,95.76
beta,0.90662
volAvg,137141
mktCap,3091774460
lastDiv,0.0
range,44.49-99.95
changes,1.44
companyName,Dorman Products Inc
currency,USD
cik,0000868780
isin,US2582781009
cusip,258278100
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Auto Parts
website,https://www.dormanproducts.com/
description,"Dorman Products, Inc. engages in the supply of automotive replacement parts, fasteners, and service line products for the automotive aftermarket. The company is headquartered in Colmar Pennsylvania, Pennsylvania and currently employs 2,370 full-time employees. As of December 31, 2016, the Company distributed and marketed approximately 155,000 different stock keeping units (SKU's) of automotive replacement parts and fasteners. As of December 31, 2016, approximately 83% of its products were sold under brands that it owned and the remainder of its products were sold for resale under customers' private labels, other brands or in bulk. Its products are sold in the United States through automotive aftermarket retailers, national, regional and local warehouse distributors, and specialty markets, and salvage yards. The company also distributes automotive replacement parts outside the United States, with sales primarily into Canada, Mexico, Europe, the Middle East, and Australia. Its parts are marketed under the OE Solutions, TECHoice, AutoGrade, Conduct-Tite, FirstStop and HD Solutions brand names."
ceo,Mr. Kevin Olsen
sector,Consumer Cyclical
country,US
fullTimeEmployees,2742
phone,12159971800
address,3400 E Walnut St
city,Colmar Pennsylvania
state,PENNSYLVANIA
zip,18915
dcfDiff,55.81
dcf,92.3087
image,https://financialmodelingprep.com/image-stock/DORM.png
ipoDate,1991-03-12
defaultImage,False
