,0
symbol,AZPN
price,116.33
beta,1.32578
volAvg,404401
mktCap,7877717000
lastDiv,0.0
range,73.07-142.89
changes,-2.98
companyName,Aspen Technology Inc
currency,USD
cik,0000929940
isin,US0453271035
cusip,045327103
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Software Application
website,http://www.aspentech.com
description,"Aspen Technology, Inc. engages in the provision of asset optimization solutions. The company is headquartered in Bedford, Massachusetts and currently employs 1,600 full-time employees. The firm's aspenONE software and related services have been developed specifically for companies in the process industries, including the energy, chemicals, and engineering and construction industries. The company operates through two segments, including subscription and software, which provides licensing of process optimization software solutions and associated support services, and services, which includes professional services and training. The company has developed applications to design and optimize processes across the business areas, including engineering, manufacturing and supply chain. Its products include Aspen HYSYS, Aspen Economic Evaluation, Aspen Info Plus.21, Aspen PIMS Advanced Optimization, Aspen Collaborative Demand Manager and Aspen Supply Planner."
ceo,Mr. Antonio Pietri
sector,Technology
country,US
fullTimeEmployees,1600
phone,17812214302
address,20 Crosby Dr
city,Bedford
state,MASSACHUSETTS
zip,01730
dcfDiff,-91.54
dcf,131.026
image,https://financialmodelingprep.com/image-stock/AZPN.png
ipoDate,1994-10-27
defaultImage,False
