,0
symbol,SPT
price,50.89
beta,0.0
volAvg,614676
mktCap,2693836800
lastDiv,0.0
range,10.54-52.65
changes,0.8
companyName,Sprout Social Inc
currency,USD
cik,0001517375
isin,US85209W1099
cusip,85209W109
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Software Application
website,https://sproutsocial.com/
description,"Sprout Social, Inc. provides online social media management tools for businesses. The company is headquartered in Chicago, Illinois. The firm provides organizations with a centralized platform to manage their social media efforts across stakeholders and business functions. Its solutions include enterprise, agencies, small business, social management, customer care, advocacy, and data and intelligence. The firm's all-in-one platform enables users to schedule posts, store assets, respond to messages, access customizable reports and use social listening across networks and profiles from a single log-in."
ceo,Mr. Justyn Howard
sector,Technology
country,US
fullTimeEmployees,623
phone,18668783231
address,"131 South Dearborn Street, Suite 700"
city,Chicago
state,ILLINOIS
zip,60603
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/SPT.png
ipoDate,2019-12-13
defaultImage,False
