,0
symbol,ERYP
price,7.57
beta,1.556717
volAvg,3110
mktCap,144982160
lastDiv,0.0
range,3.5-13.95
changes,0.0
companyName,Erytech Pharma S.A.
currency,USD
cik,
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.erytech.com
description,
ceo,Mr. Gil Beyen BVBA
sector,Healthcare
country,France
fullTimeEmployees,217
phone,33 4 78 74 44 38
address,60 Avenue Rockefeller
city,Lyon
state,
zip,69008
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/ERYP.jpg
ipoDate,
defaultImage,True
