,0
symbol,NGHCP
price,25.35
beta,0.593591
volAvg,3093
mktCap,2714148610
lastDiv,1.876
range,10.46-26.4
changes,-0.03
companyName,National General Holdings Corp 7.50% Non-Cumulative Preferred Stock Series A
currency,USD
cik,
isin,
cusip,
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Insurance Property & Casualty
website,http://www.nationalgeneral.com
description,
ceo,Mr. Barry Samuel Karfunkel
sector,Financial Services
country,United States
fullTimeEmployees,9200
phone,212-380-9500
address,59 Maiden Lane
city,New York
state,NY
zip,10038
dcfDiff,-23.77
dcf,0.0
image,https://financialmodelingprep.com/image-stock/NGHCP.jpg
ipoDate,
defaultImage,True
