,0
symbol,IPHI
price,148.47
beta,1.22917
volAvg,1305701
mktCap,7737127900
lastDiv,0.0
range,55.72-157.1
changes,2.7
companyName,Inphi Corp
currency,USD
cik,0001160958
isin,US45772F1075
cusip,45772F107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Semiconductors
website,https://www.inphi.com
description,"Inphi Corp. engages in the provision of analog and mixed signal semiconductor solutions for the communications and computing markets. The company is headquartered in Sunnyvale, California and currently employs 580 full-time employees. The firm's solutions provide an interface between analog signals and digital information in systems, such as telecommunications transport systems, enterprise networking equipment and datacenters. The company is engaged in the design, development and sale of analog connectivity components that operate to maintain, amplify and manage signal integrity at high speeds in a range of applications. Its semiconductor solutions are designed to address bandwidth bottlenecks in networks and enable the rollout of communications and datacenter infrastructures. The firm provides 25 gigabit (G) to 600G high-speed analog semiconductor solutions for the communications market. As of December 31, 2016, the Company's product portfolio included products that had commercially shipped, products for which the Company had shipped engineering samples and products under development."
ceo,Dr. Ford Tamer
sector,Technology
country,US
fullTimeEmployees,685
phone,14086362700
address,1154 Sonora Ct
city,Sunnyvale
state,CALIFORNIA
zip,95054
dcfDiff,-66.76
dcf,124.531
image,https://financialmodelingprep.com/image-stock/IPHI.png
ipoDate,2010-11-11
defaultImage,False
