,0
symbol,SNMP
price,0.5373
beta,0.59703
volAvg,2472576
mktCap,10721230
lastDiv,0.0
range,0.15-1.6
changes,0.0033
companyName,Sanchez Midstream Partners LP
currency,USD
cik,0001362705
isin,US79971C2017
cusip,79971C201
exchange,NYSE American
exchangeShortName,AMEX
industry,Oil & Gas Midstream
website,https://sanchezmidstream.com/
description,"Sanchez Midstream Partners LP engages in the acquisition, development, and production of oil and natural gas properties and related assets. The company is headquartered in Houston, Texas and currently employs 6 full-time employees. The firm operates through two segments: the exploration and production of oil and natural gas, and the midstream business, which includes the Catarina gathering system. The Exploration and Production segment explores for and produces crude oil and natural gas. The Midstream segment operates the gathering, processing and transportation of crude oil, natural gas liquids (NGLs) and natural gas. The exploration and production business includes oil and natural gas reserves located in the Eagle Ford Shale in South Texas and in other areas of Texas and Louisiana, as well as properties in the Mid-Continent region. The firm's total estimated proved reserves total over 11.6 million barrels of oil equivalent (MMBoe). The company owns approximately 1,992 net producing wells."
ceo,Mr. Gerald Willinger
sector,Energy
country,US
fullTimeEmployees,9
phone,17137838000
address,1000 Main St Ste 3000
city,Houston
state,TEXAS
zip,77002
dcfDiff,-29.6
dcf,-27.26
image,https://financialmodelingprep.com/image-stock/SNMP.jpg
ipoDate,2006-11-16
defaultImage,True
