,0
symbol,FDS
price,328.983
beta,0.75178
volAvg,222649
mktCap,12498670600
lastDiv,2.9799999999999995
range,195.22-363.64
changes,4.2225
companyName,Factset Research Systems Inc
currency,USD
cik,0001013237
isin,US3030751057
cusip,303075105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Financial Data & Stock Exchanges
website,https://www.factset.com/
description,"FactSet Research Systems Inc. (the ""Company"" or ""FactSet"") is a global provider of integrated financial information, analytical applications and services for the investment and corporate communities. The company is headquartered in Norwalk, Connecticut and currently employs 9,865 full-time employees. The firm's segments include the U.S., Europe and Asia Pacific. The U.S. segment services finance professionals, including financial institutions throughout the Americas. The European segment maintains offices in France, Germany, Italy, Ireland, Latvia, Luxembourg, the Netherlands, Spain, South Africa, Sweden and Dubai. The Asia Pacific segment maintains office locations in Australia, Hong Kong, Singapore and Mumbai, India. The firm delivers insight and information to investment professionals through its analytics, service, content, and technology. Its offerings include a complete services solution focused on verifying, cleaning and loading portfolio data across asset classes, and an execution management system. The firm offers third-party content through desktop, wireless and off-platform solutions."
ceo,Mr. F. Philip Snow
sector,Financial Services
country,US
fullTimeEmployees,9892
phone,12038101000
address,45 GLOVER AVENUE
city,Norwalk
state,CONNECTICUT
zip,06850
dcfDiff,
dcf,342.056
image,https://financialmodelingprep.com/image-stock/FDS.png
ipoDate,1996-06-28
defaultImage,False
