,0
symbol,HFRO
price,8.349
beta,0.627987
volAvg,373544
mktCap,596196220
lastDiv,0.9239999999999998
range,7.02-12.855
changes,0.069
companyName,Highland Income Fund
currency,USD
cik,
isin,US43010E4044
cusip,43010E404
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,N/A
website,
description,"Highland Income Fund (Fund) is a non-diversified, closed-end management investment company. The Fund’s investment objective is to provide a high level of current income. The Fund’s investment consists of senior loans, foreign denominated or domiciled senior loans, collateralized loan obligations, corporate bonds and notes, United States asset-backed securities, non- United States asset-backed securities, claims, common stocks, registered investment companies, cash equivalents, rights, warrants, preferred stock, agency collateralized mortgage obligations, LLC interests, purchased call options, and registered investment companies. The Fund invests in sectors, including real estate, financial, information technology, healthcare and communication services. The Fuds investment adviser is Highland Capital Management Fund Advisors, L.P."
ceo,
sector,N/A
country,US
fullTimeEmployees,
phone,19726284100
address,
city,Boston
state,MASSACHUSETTS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/HFRO.jpg
ipoDate,2017-11-06
defaultImage,True
