,0
symbol,SBBP
price,2.605
beta,1.72659
volAvg,621118
mktCap,175170096
lastDiv,0.0
range,1.43-4.63
changes,-0.005
companyName,Strongbridge Biopharma plc
currency,USD
cik,0001634432
isin,IE00BYZ5XL97
cusip,G85347105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.strongbridgebio.com/
description,"Strongbridge Biopharma Plc operates as a commercial-stage biopharmaceutical company, which focuses on the development and commercialization of therapies for rare diseases. The company is headquartered in Trevose, Pennsylvania and currently employs 106 full-time employees. The firm is focused on the development and commercialization of therapies for a range of diseases. The firm's commercial product, KEVEYIS (dichlorphenamide), is indicated for the treatment of hyperkalemic, hypokalemic and related variants of primary periodic paralysis. The United States Food and Drug Administration (FDA) has granted orphan drug designation for KEVEYIS. The firm has a clinical-stage pipeline of therapies for endocrine diseases. The firm's lead compounds include COR-003 (levoketoconazole), a cortisol synthesis inhibitor, and COR-005 (veldoreotide), a somatostatin analog (SSA). The firm is studying COR-003 for the treatment of endogenous Cushing's syndrome. The company is investigating COR-005 for the treatment of acromegaly. Both COR-003 and COR-005 have received orphan designation from the FDA and the European Medicines Agency (EMA)."
ceo,Mr. Matthew Pauls
sector,Healthcare
country,US
fullTimeEmployees,71
phone,16102549200
address,900 Northbrook Dr Ste 200
city,Trevose
state,PENNSYLVANIA
zip,
dcfDiff,
dcf,3.13977
image,https://financialmodelingprep.com/image-stock/SBBP.jpg
ipoDate,2015-09-10
defaultImage,True
