,0
symbol,ATEC
price,9.91
beta,1.62736
volAvg,987486
mktCap,777194690
lastDiv,0.0
range,2.19-11.38
changes,0.28
companyName,Alphatec Holdings Inc
currency,USD
cik,0001350653
isin,US02081G2012
cusip,02081G201
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Medical Devices
website,http://www.alphatecspine.com
description,"Alphatec Holdings, Inc. engages in the design, development, and marketing of spinal fusion technology products and solutions for the treatment of spinal disorders. The company is headquartered in Carlsbad, California and currently employs 195 full-time employees. The firm through its subsidiary, Alphatec Spine, Inc. and its subsidiaries, designs, develops, manufactures and markets products for the surgical treatment of spine disorders. Its product portfolio and pipeline addresses the cervical, thoracolumbar and intervertebral regions of the spine and covers a range of spinal disorders and surgical procedures. Its products include Cervical and Cervico-Thoracic Products, which include Trestle Luxe Anterior Cervical Plate System and Pegasus Anchored Cervical Interbody; Thoracolumbar Fixation Products, which include Arsenal Degenerative System and OsseoScrew Spinal Fixation System; Spinal Spacers, which include Battalion Universal Spacer System and Alphatec Solus Locking ALIF Spinal Spacer; minimally invasive surgery Products, which include Illico Minimally Invasive Surgery System and BridgePoint Spinous Process Fixation System, and Biologics, which include Neocore Osteoconductive Matrix."
ceo,Mr. Patrick Miles
sector,Healthcare
country,US
fullTimeEmployees,227
phone,17604319286
address,5818 El Camino Real
city,Carlsbad
state,CALIFORNIA
zip,92008
dcfDiff,-15.22
dcf,10.647
image,https://financialmodelingprep.com/image-stock/ATEC.jpg
ipoDate,2006-06-02
defaultImage,True
