,0
symbol,ALRS
price,23.87
beta,0.82579
volAvg,31530
mktCap,408699776
lastDiv,0.6
range,15.05-24.4
changes,-0.53
companyName,Alerus Financial Corp
currency,USD
cik,0000903419
isin,US01446U1034
cusip,01446U103
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.alerus.com/
description,"Alerus Financial Corp. engages in the provision of business and consumer financial products and services through its subsidiary, Alerus Financial NA. The company is headquartered in Grand Forks, North Dakota and currently employs 792 full-time employees. Through its subsidiary, Alerus Financial, National Association, the Company provides financial solutions to businesses and consumers. The company operates through four segments: Banking, Retirement and Benefit Services, Wealth Management and Mortgage. The Banking division offers a line of loan, deposit, cash management, and treasury services. Retirement and Benefit Services provides recordkeeping and administration services to retirement plans; employee stock ownership plan (ESOP) trustee, recordkeeping, and administration, and investment fiduciary services to retirement plans. The Wealth Management division provides advisory and planning services, investment management, and trust and fiduciary services to clients. The Mortgage division offers mortgage loans through a centralized mortgage unit in Minneapolis, Minnesota, as well as through the Banking office locations."
ceo,Mr. Randy Louis Newman CFP
sector,Financial Services
country,US
fullTimeEmployees,789
phone,17017953200
address,401 Demers Ave
city,Grand Forks
state,NORTH DAKOTA
zip,58201
dcfDiff,
dcf,22.45
image,https://financialmodelingprep.com/image-stock/ALRS.png
ipoDate,2001-07-27
defaultImage,False
