,0
symbol,KDMN
price,3.45
beta,1.54531
volAvg,2160629
mktCap,591719810
lastDiv,0.0
range,2.3-5.5
changes,-0.04
companyName,Kadmon Holdings Inc
currency,USD
cik,0001557142
isin,US48283N1063
cusip,48283N106
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Biotechnology
website,http://kadmon.com/
description,"Kadmon Holdings, Inc. is a biopharmaceutical company, which engages in discovering, developing, and commercializing small molecules and biologics to address unmet medical need. The company is headquartered in New York City, New York and currently employs 116 full-time employees. The firm is developing product candidates in a number of indications within autoimmune and fibrotic disease, oncology and genetic diseases. Its product pipeline consists of KD025, Tesevatinib and KD034. The firm's other products include Ribasphere RibaPak, Ribasphere, Qsymia, Tetrabenazine and Valganciclovir. KD025 is an orally available, selective small molecule inhibitor of Rho-associated coiled-coil kinase 2 (ROCK2), a molecular target in multiple autoimmune, fibrotic and neurodegenerative diseases. Tesevatinib is an oral tyrosine kinase inhibitor (TKI) designed to block key molecular drivers of tumor growth, metastases and drug resistance. KD034 is the Company's portfolio of enhanced formulations of trientine hydrochloride for the treatment of Wilson's disease."
ceo,Dr. Harlan Waksal
sector,Healthcare
country,US
fullTimeEmployees,115
phone,12123086000
address,450 E 29th St
city,New York City
state,NEW YORK
zip,10016
dcfDiff,
dcf,4.47509
image,https://financialmodelingprep.com/image-stock/KDMN.png
ipoDate,2016-07-27
defaultImage,False
