,0
symbol,NTRP
price,0.9725
beta,2.23481
volAvg,439616
mktCap,23136456
lastDiv,0.0
range,0.681-3.85
changes,0.0015
companyName,Neurotrope Inc
currency,USD
cik,0001513856
isin,US64129T2078
cusip,64129T207
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Biotechnology
website,https://neurotrope.com/
description,"Neurotrope, Inc. is a biopharmaceutical company, which engages in the pre-clinical and clinical development of its product candidates. The company is headquartered in New York City, New York and currently employs 5 full-time employees. The firm is focused on developing a product platform based upon a drug candidate called bryostatin for the treatment of Alzheimer's disease (AD), which is in the clinical testing stage. Bryostatin, which is a protein kinase C (PKC) Alpha and e activator, is also developed for other neurodegenerative or cognitive diseases and dysfunctions, which are in pre-clinical testing. Its second generation PKC activators, such as the Bryologs are meant for the treatment of central nervous system disorders, lysosomal storage diseases, stroke, cardio protection and traumatic brain injury. The company develops Bryostatin-1 for the treatment of Alzheimer's disease along with the rare (Orphan) diseases, such as Fragile X Syndrome and Niemann-Pick Type C. It has completed Phase IIa clinical trials of Bryostatin-1 for the treatment of patients with AD."
ceo,Dr. Charles Ryan
sector,Healthcare
country,US
fullTimeEmployees,5
phone,19732420005
address,1185 Avenue of the Americas Fl 3
city,New York City
state,NEW YORK
zip,10036
dcfDiff,-5.9
dcf,2.43919
image,https://financialmodelingprep.com/image-stock/NTRP.jpg
ipoDate,2017-03-29
defaultImage,True
