,0
symbol,QRTEB
price,8.9
beta,0.970928
volAvg,68601
mktCap,3706903040
lastDiv,3.0
range,3.95-28.46
changes,0.2
companyName,Liberty Interactive Corporation Series B QVC Group Common Stock
currency,USD
cik,
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Internet Retail
website,http://www.qurateretail.com
description,
ceo,Mr. Michael A. George
sector,Consumer Cyclical
country,United States
fullTimeEmployees,25314
phone,720-875-5300
address,12300 Liberty Boulevard
city,Englewood
state,CO
zip,80112
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/QRTEB.jpg
ipoDate,
defaultImage,True
