,0
symbol,DRE
price,40.24
beta,0.59481
volAvg,1805613
mktCap,14967309300
lastDiv,1.1949999999999998
range,25.19-43.45
changes,0.125
companyName,Duke Realty Corp
currency,USD
cik,
isin,US2644115055
cusip,264411505
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Industrial
website,https://www.dukerealty.com/
description,"Duke Realty Corp. operates as a real estate development company, which specializes in the ownership, management and development of industrial and medical office properties. The company is headquartered in Indianapolis, Indiana and currently employs 400 full-time employees. The firm and Duke Realty Limited Partnership collectively specialize in the ownership, management and development of bulk distribution (industrial) and medical office real estate. The company operates through three segments, the first two of which consist of the ownership and rental of industrial and medical office real estate investments. The operations of its industrial and medical office properties, as well as its rental operations, are collectively referred to as Rental Operations. The third segment includes real estate services, such as property management, asset management, leasing, development, general contracting and construction management. Its Service Operations segment also includes its taxable REIT subsidiary, through which certain of the segment's operations are conducted. The company maintains a Baa1 rating from Moody’s Investor Service, Inc. and a BBB+ rating from Standard & Poor's Financial Services LLC."
ceo,Mr. James Connor
sector,Real Estate
country,US
fullTimeEmployees,400
phone,13178086000
address,8711 River Crossing Blvd
city,Indianapolis
state,INDIANA
zip,46240
dcfDiff,37.28
dcf,38.8319
image,https://financialmodelingprep.com/image-stock/DRE.png
ipoDate,1986-02-06
defaultImage,False
