,0
symbol,SYX
price,28.57
beta,0.54738
volAvg,69555
mktCap,1068872260
lastDiv,1.56
range,14.0-31.26
changes,-0.08
companyName,Systemax Inc
currency,USD
cik,0000945114
isin,US8718511012
cusip,871851101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Industrial Distribution
website,https://www.systemax.com/
description,"Systemax, Inc. engages in marketing and advertising of brand names and private label products. The company is headquartered in Port Washington, New York and currently employs 1,550 full-time employees. The firm's segments are Industrial Products Group (IPG), EMEA Technology Products Group (EMEA), and Corporate and Other (Corporate). The IPG segment sells an array of maintenance, repair and operational (MRO) products, which are marketed in North America. The firm offers a selection of products that are manufactured for its own design and marketed under the trademarks: Global, GlobalIndustrial.com, Nexel Relius, Paramount and Interion. EMEA sells products categorized as Information and Communications Technology (ICT) and Consumer Electronics (CE), as well as related technical services, such as configuration, implementation, network security, and other technical services. CE products include television and video; audio; cameras and surveillance; Global Positioning System (GPS); cell phones; video games, and home and electronics accessories."
ceo,Mr. Barry Litwin
sector,Industrials
country,US
fullTimeEmployees,1430
phone,15166087000
address,11 HARBOR PARK DR
city,Port Washington
state,NEW YORK
zip,11050
dcfDiff,-9.42
dcf,26.2083
image,https://financialmodelingprep.com/image-stock/SYX.png
ipoDate,1995-06-27
defaultImage,False
