,0
symbol,EVOK
price,3.6
beta,1.75466
volAvg,273683
mktCap,95004720
lastDiv,0.0
range,0.79-6.063
changes,0.05
companyName,Evoke Pharma Inc
currency,USD
cik,0001403708
isin,US30049G1040
cusip,30049G104
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Drug Manufacturers General Specialty & Generic
website,https://evokepharma.com/
description,"Evoke Pharma, Inc. is a pharmaceutical company, which engages in the development of drugs for the treatment of gastrointestinal disorders and diseases. The company is headquartered in Solana Beach, California and currently employs 6 full-time employees. The firm is focused primarily on the development of drugs to treat gastrointestinal (GI) disorders and diseases. The firm is developing EVK-001, a metoclopramide nasal spray for the relief of symptoms associated with acute and recurrent diabetic gastroparesis in women. EVK-001 is a formulation of Metoclopramide drug, designed to provide systemic delivery of metoclopramide through intranasal administration. The firm has evaluated EVK-001 in a multicenter, randomized, double-blind, placebo-controlled parallel group, dose-ranging Phase IIb clinical trial. The firm has commenced a Phase III clinical trial of EVK-001 in female patients with symptoms associated with acute and recurrent diabetic gastroparesis. The Phase III clinical trial is a multicenter, randomized, double-blind, placebo-controlled, parallel-group study evaluating the efficacy, safety and population pharmacokinetics of EVK-001 in adult females."
ceo,Mr. David A. Gonyer
sector,Healthcare
country,US
fullTimeEmployees,5
phone,18583451494
address,420 Stevens Ave Ste 370
city,Solana Beach
state,CALIFORNIA
zip,92075
dcfDiff,
dcf,4.88403
image,https://financialmodelingprep.com/image-stock/EVOK.png
ipoDate,2013-09-25
defaultImage,False
