,0
symbol,BXMX
price,11.82
beta,0.89886
volAvg,298507
mktCap,1230308350
lastDiv,0.895
range,7.77-13.95
changes,-0.05
companyName,Nuveen S&P 500 BuyWrite Income Fund
currency,USD
cik,
isin,US6706ER1015
cusip,6706ER101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,http://www.nuveen.com/CEF/Product/Overview.aspx
description,"Nuveen S&P 500 Buy-Write Income Fund (the Fund) is a closed-end fund. The Fund's investment objective is to provide a high level of current income and gains. The Fund invests its managed assets in a diversified equity portfolio that seeks to substantially replicate price movements of the S&P 500 Index. The Fund also uses an index option strategy of writing (selling) index call options in seeking to moderate the volatility of returns relative to an all equity portfolio. It invests in various sectors, including banks; pharmaceuticals; oil, gas and consumable fuels; Internet software and services; software; technology hardware, storage and peripherals; aerospace and defense; biotechnology, and media. The Funds' investment advisor is Nuveen Fund Advisors, LLC. Gateway Investment Advisers, LLC is the sub advisor of the Fund."
ceo,Mr. William Adams
sector,Financial Services
country,US
fullTimeEmployees,
phone,13129178146
address,333 W Wacker Dr
city,Boston
state,MASSACHUSETTS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/BXMX.jpg
ipoDate,2004-10-27
defaultImage,True
