,0
symbol,CMP
price,60.51
beta,1.70771
volAvg,198753
mktCap,2054623100
lastDiv,2.88
range,34.39-66.14
changes,-1.56
companyName,Compass Minerals International Inc
currency,USD
cik,0001227654
isin,US20451N1019
cusip,20451N101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Other Industrial Metals & Mining
website,http://www.compassminerals.com/
description,"Compass Minerals International, Inc. engages in the production of salt, plant nutrients, and magnesium chloride for distribution in North America. The company is headquartered in Overland Park, Kansas and currently employs 3,071 full-time employees. The firm has three segments: Salt, Plant Nutrition North America and Plant Nutrition South America. The Salt segment produces and markets salt and magnesium chloride for use in road deicing and dust control, food processing, water softeners, and agricultural and industrial applications. Its Plant Nutrition North America segment includes sales of sulfate of potash (SOP) specialty fertilizer and micronutrients. The Plant Nutrition South America segment operates two primary businesses in Brazil: agricultural productivity and chemical solutions."
ceo,Mr. Kevin Crutchfield
sector,Basic Materials
country,US
fullTimeEmployees,3131
phone,19133449200
address,9900 W 109th St Ste 100
city,Overland Park
state,KANSAS
zip,66210
dcfDiff,
dcf,62.2841
image,https://financialmodelingprep.com/image-stock/CMP.png
ipoDate,2003-12-12
defaultImage,False
