,0
symbol,SFBS
price,38.18
beta,1.40325
volAvg,152843
mktCap,2058482300
lastDiv,0.7
range,21.76-40.9
changes,0.91
companyName,ServisFirst Bancshares Inc
currency,USD
cik,0001430723
isin,US81768T1088
cusip,81768T108
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.servisfirstbancshares.com/
description,"ServisFirst Bancshares, Inc. is a bank holding company, which engages in the provision of consumer and commercial banking services. The company is headquartered in Birmingham, Alabama and currently employs 473 full-time employees. The firm's principal business is to accept deposits from the public and to make loans and other investments. The Company, through its bank, originates commercial, consumer and other loans; accept deposits; provides electronic banking services, such as online and mobile banking, including remote deposit capture, deliver treasury and cash management services, and provides correspondent banking services to other financial institutions. The firm's principal sources of funds for loans and investments are demand, time, savings and other deposits and the amortization and prepayment of loans and borrowings. The firm offers a range of products and services, including round the clock telephone banking, direct deposit, Internet banking, mobile banking, traveler's checks, safe deposit boxes, attorney trust accounts and automatic account transfers."
ceo,Mr. Thomas Broughton
sector,Financial Services
country,US
fullTimeEmployees,505
phone,12059490302
address,2500 Woodcrest Pl
city,Birmingham
state,ALABAMA
zip,35209
dcfDiff,
dcf,49.9755
image,https://financialmodelingprep.com/image-stock/SFBS.jpg
ipoDate,2014-05-14
defaultImage,True
