,0
symbol,OCFC
price,16.08
beta,1.02494
volAvg,219507
mktCap,970879870
lastDiv,0.68
range,11.6-25.61
changes,0.61
companyName,OceanFirst Financial Corp
currency,USD
cik,0001004702
isin,US6752341080
cusip,675234108
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://oceanfirst.com/investor-relations/
description,"OceanFirst Financial Corp. operates as a savings and loan holding company, which engages in the provision of financial services. The company is headquartered in Toms River, New Jersey and currently employs 787 full-time employees. The firm is a savings and loan holding company. The Bank's principal business is attracting retail and business deposits in the communities surrounding its branch offices and investing those deposits primarily in loans, consisting of single-family, owner-occupied residential mortgage loans, and commercial real estate and other commercial loans. The Bank also invests in other types of loans, including residential construction and consumer loans. In addition, the Bank invests in mortgage-backed securities (MBS), securities issued by the United States Government and agencies thereof, corporate securities and other investments. The Bank originates home equity loans typically as fixed-rate loans with terms ranging from 5 to 20 years. The Bank also offers variable-rate home equity lines of credit."
ceo,Mr. Christopher Maher
sector,Financial Services
country,US
fullTimeEmployees,838
phone,17322404500
address,975 Hooper Ave
city,Toms River
state,NEW JERSEY
zip,07701
dcfDiff,-24.65
dcf,15.9172
image,https://financialmodelingprep.com/image-stock/OCFC.png
ipoDate,1996-07-03
defaultImage,False
